Source;Target;Code_Activity;timestamp_start;timestamp_end;Start;End;Cluster
EAZVSPLRZBBPQEAPWKWS;FACBXASOCESHVOHPDZRN;274318;1523224800;1526767200;09/04/2018;20/05/2018;1
EAZVSPLRZBBPQEAPWKWS;FACBXASOCESHVOHPDZRN;286496;1526248800;1527372000;14/05/2018;27/05/2018;1
EAZVSPLRZBBPQEAPWKWS;MKJBYXSYQLJUJNOSTXPS;274909;1522015200;1523138400;26/03/2018;08/04/2018;0
EAZVSPLRZBBPQEAPWKWS;MKJBYXSYQLJUJNOSTXPS;274312;1520809200;1523138400;12/03/2018;08/04/2018;0
EAZVSPLRZBBPQEAPWKWS;TOGOKNKSFADYEOQPJMMJ;274166;1517785200;1520722800;05/02/2018;11/03/2018;1
EAZVSPLRZBBPQEAPWKWS;TOGOKNKSFADYEOQPJMMJ;287458;1525644000;1526162400;07/05/2018;13/05/2018;1
EAZVSPLRZBBPQEAPWKWS;TKPWPWHJURUWEDOFKXPN;274318;1523224800;1526767200;09/04/2018;20/05/2018;1
EAZVSPLRZBBPQEAPWKWS;HUZCKFFBKBUEJBBUKTWM;255482;1509141600;1509141600;28/10/2017;28/10/2017;0
EAZVSPLRZBBPQEAPWKWS;SEPFIIHKHOERCDAOQUMY;274312;1520809200;1523138400;12/03/2018;08/04/2018;0
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;250833;1513551600;1513551600;18/12/2017;18/12/2017;3
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;274909;1522015200;1523138400;26/03/2018;08/04/2018;3
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;255477;1508709600;1509836400;23/10/2017;05/11/2017;3
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;281324;1517526000;1517526000;02/02/2018;02/02/2018;3
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;274312;1520809200;1523138400;12/03/2018;08/04/2018;3
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;297647;1540159200;1541286000;22/10/2018;04/11/2018;3
HUZCKFFBKBUEJBBUKTWM;TTUELELFBTLFVFSRQGXL;274166;1517785200;1520722800;05/02/2018;11/03/2018;3
HUZCKFFBKBUEJBBUKTWM;FACBXASOCESHVOHPDZRN;273885;1520204400;1526162400;05/03/2018;13/05/2018;0
HUZCKFFBKBUEJBBUKTWM;FACBXASOCESHVOHPDZRN;250833;1513551600;1513551600;18/12/2017;18/12/2017;0
HUZCKFFBKBUEJBBUKTWM;FACBXASOCESHVOHPDZRN;286495;1526162400;1527976800;13/05/2018;03/06/2018;0
HUZCKFFBKBUEJBBUKTWM;TKPWPWHJURUWEDOFKXPN;275835;1519599600;1521327600;26/02/2018;18/03/2018;0
HUZCKFFBKBUEJBBUKTWM;TKPWPWHJURUWEDOFKXPN;273885;1520204400;1526162400;05/03/2018;13/05/2018;0
HUZCKFFBKBUEJBBUKTWM;TKPWPWHJURUWEDOFKXPN;286495;1526162400;1527976800;13/05/2018;03/06/2018;0
HUZCKFFBKBUEJBBUKTWM;VCVMIPUTIODYZPIYROLY;266868;1511737200;1513465200;27/11/2017;17/12/2017;3
HUZCKFFBKBUEJBBUKTWM;EAZVSPLRZBBPQEAPWKWS;255482;1509141600;1509141600;28/10/2017;28/10/2017;0
HUZCKFFBKBUEJBBUKTWM;MKJBYXSYQLJUJNOSTXPS;275831;1517785200;1519513200;05/02/2018;25/02/2018;0
HUZCKFFBKBUEJBBUKTWM;BPSQARGXOGHBMAYFUCKZ;266871;1515366000;1517094000;08/01/2018;28/01/2018;3
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;273885;1520204400;1526162400;05/03/2018;13/05/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;287456;1525644000;1526162400;07/05/2018;13/05/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;275835;1519599600;1521327600;26/02/2018;18/03/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;274663;1523224800;1526162400;09/04/2018;13/05/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;281318;1517266800;1517266800;30/01/2018;30/01/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;297647;1540159200;1541286000;22/10/2018;04/11/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;281324;1517526000;1517526000;02/02/2018;02/02/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;274312;1520809200;1523138400;12/03/2018;08/04/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;287454;1525644000;1526162400;07/05/2018;13/05/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;274166;1517785200;1520722800;05/02/2018;11/03/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;274909;1522015200;1523138400;26/03/2018;08/04/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;273873;1517180400;1520118000;29/01/2018;04/03/2018;2
OEXMSMZDTPYQJHYKWIAX;VRXYLJFEHRDECNQKMXRJ;281320;1517353200;1517353200;31/01/2018;31/01/2018;2
OEXMSMZDTPYQJHYKWIAX;SEPFIIHKHOERCDAOQUMY;274909;1522015200;1523138400;26/03/2018;08/04/2018;2
OEXMSMZDTPYQJHYKWIAX;SEPFIIHKHOERCDAOQUMY;273885;1520204400;1526162400;05/03/2018;13/05/2018;2
OEXMSMZDTPYQJHYKWIAX;MKJBYXSYQLJUJNOSTXPS;274318;1523224800;1526767200;09/04/2018;20/05/2018;2
OEXMSMZDTPYQJHYKWIAX;MKJBYXSYQLJUJNOSTXPS;273885;1520204400;1526162400;05/03/2018;13/05/2018;2
OEXMSMZDTPYQJHYKWIAX;TKPWPWHJURUWEDOFKXPN;255477;1508709600;1509836400;23/10/2017;05/11/2017;0
OEXMSMZDTPYQJHYKWIAX;BPSQARGXOGHBMAYFUCKZ;297648;1540332000;1540677600;24/10/2018;28/10/2018;0
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;275835;1519599600;1521327600;26/02/2018;18/03/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;281318;1517266800;1517266800;30/01/2018;30/01/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;274318;1523224800;1526767200;09/04/2018;20/05/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;281324;1517526000;1517526000;02/02/2018;02/02/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;275358;1525644000;1526767200;07/05/2018;20/05/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;255477;1508709600;1509836400;23/10/2017;05/11/2017;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;274909;1522015200;1523138400;26/03/2018;08/04/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;273874;1517180400;1520118000;29/01/2018;04/03/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;285148;1522015200;1522533600;26/03/2018;01/04/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;281320;1517353200;1517353200;31/01/2018;31/01/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;273885;1520204400;1526162400;05/03/2018;13/05/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;274663;1523224800;1526162400;09/04/2018;13/05/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;255479;1508882400;1509228000;25/10/2017;29/10/2017;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;275357;1524434400;1525557600;23/04/2018;06/05/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;274166;1517785200;1520722800;05/02/2018;11/03/2018;3
VCVMIPUTIODYZPIYROLY;BPSQARGXOGHBMAYFUCKZ;286495;1526162400;1527976800;13/05/2018;03/06/2018;3
VCVMIPUTIODYZPIYROLY;TTUELELFBTLFVFSRQGXL;275358;1525644000;1526767200;07/05/2018;20/05/2018;3
VCVMIPUTIODYZPIYROLY;TTUELELFBTLFVFSRQGXL;274834;1519599600;1521932400;26/02/2018;25/03/2018;3
VCVMIPUTIODYZPIYROLY;TTUELELFBTLFVFSRQGXL;273885;1520204400;1526162400;05/03/2018;13/05/2018;3
VCVMIPUTIODYZPIYROLY;TTUELELFBTLFVFSRQGXL;297648;1540332000;1540677600;24/10/2018;28/10/2018;3
VCVMIPUTIODYZPIYROLY;TTUELELFBTLFVFSRQGXL;286495;1526162400;1527976800;13/05/2018;03/06/2018;3
VCVMIPUTIODYZPIYROLY;FACBXASOCESHVOHPDZRN;287456;1525644000;1526162400;07/05/2018;13/05/2018;0
VCVMIPUTIODYZPIYROLY;FACBXASOCESHVOHPDZRN;274312;1520809200;1523138400;12/03/2018;08/04/2018;0
VCVMIPUTIODYZPIYROLY;TKPWPWHJURUWEDOFKXPN;274312;1520809200;1523138400;12/03/2018;08/04/2018;0
VCVMIPUTIODYZPIYROLY;TKPWPWHJURUWEDOFKXPN;287456;1525644000;1526162400;07/05/2018;13/05/2018;0
VCVMIPUTIODYZPIYROLY;HUZCKFFBKBUEJBBUKTWM;266868;1511737200;1513465200;27/11/2017;17/12/2017;3
UYAHVIHVPCOUIGWYTYEU;TKPWPWHJURUWEDOFKXPN;274166;1517785200;1520722800;05/02/2018;11/03/2018;1
UYAHVIHVPCOUIGWYTYEU;TKPWPWHJURUWEDOFKXPN;255482;1509141600;1509141600;28/10/2017;28/10/2017;1
UYAHVIHVPCOUIGWYTYEU;TTUELELFBTLFVFSRQGXL;274663;1523224800;1526162400;09/04/2018;13/05/2018;0
UYAHVIHVPCOUIGWYTYEU;MKJBYXSYQLJUJNOSTXPS;275835;1519599600;1521327600;26/02/2018;18/03/2018;0
SEPFIIHKHOERCDAOQUMY;VRXYLJFEHRDECNQKMXRJ;274909;1522015200;1523138400;26/03/2018;08/04/2018;2
SEPFIIHKHOERCDAOQUMY;VRXYLJFEHRDECNQKMXRJ;273885;1520204400;1526162400;05/03/2018;13/05/2018;2
SEPFIIHKHOERCDAOQUMY;VRXYLJFEHRDECNQKMXRJ;297648;1540332000;1540677600;24/10/2018;28/10/2018;2
SEPFIIHKHOERCDAOQUMY;VRXYLJFEHRDECNQKMXRJ;274318;1523224800;1526767200;09/04/2018;20/05/2018;2
SEPFIIHKHOERCDAOQUMY;OEXMSMZDTPYQJHYKWIAX;273885;1520204400;1526162400;05/03/2018;13/05/2018;2
SEPFIIHKHOERCDAOQUMY;OEXMSMZDTPYQJHYKWIAX;274909;1522015200;1523138400;26/03/2018;08/04/2018;2
SEPFIIHKHOERCDAOQUMY;MKJBYXSYQLJUJNOSTXPS;274312;1520809200;1523138400;12/03/2018;08/04/2018;2
SEPFIIHKHOERCDAOQUMY;MKJBYXSYQLJUJNOSTXPS;285177;1528063200;1528581600;04/06/2018;10/06/2018;2
SEPFIIHKHOERCDAOQUMY;MKJBYXSYQLJUJNOSTXPS;273885;1520204400;1526162400;05/03/2018;13/05/2018;2
SEPFIIHKHOERCDAOQUMY;EAZVSPLRZBBPQEAPWKWS;274312;1520809200;1523138400;12/03/2018;08/04/2018;0
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;275358;1525644000;1526767200;07/05/2018;20/05/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;285153;1522015200;1522533600;26/03/2018;01/04/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;274834;1519599600;1521932400;26/02/2018;25/03/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;274909;1522015200;1523138400;26/03/2018;08/04/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;281320;1517353200;1517353200;31/01/2018;31/01/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;274318;1523224800;1526767200;09/04/2018;20/05/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;286495;1526162400;1527976800;13/05/2018;03/06/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;274312;1520809200;1523138400;12/03/2018;08/04/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;273874;1517180400;1520118000;29/01/2018;04/03/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;273885;1520204400;1526162400;05/03/2018;13/05/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;281324;1517526000;1517526000;02/02/2018;02/02/2018;1
FACBXASOCESHVOHPDZRN;TKPWPWHJURUWEDOFKXPN;287456;1525644000;1526162400;07/05/2018;13/05/2018;1
FACBXASOCESHVOHPDZRN;HUZCKFFBKBUEJBBUKTWM;250833;1513551600;1513551600;18/12/2017;18/12/2017;0
FACBXASOCESHVOHPDZRN;HUZCKFFBKBUEJBBUKTWM;286495;1526162400;1527976800;13/05/2018;03/06/2018;0
FACBXASOCESHVOHPDZRN;HUZCKFFBKBUEJBBUKTWM;273885;1520204400;1526162400;05/03/2018;13/05/2018;0
FACBXASOCESHVOHPDZRN;VCVMIPUTIODYZPIYROLY;274312;1520809200;1523138400;12/03/2018;08/04/2018;0
FACBXASOCESHVOHPDZRN;VCVMIPUTIODYZPIYROLY;287456;1525644000;1526162400;07/05/2018;13/05/2018;0
FACBXASOCESHVOHPDZRN;EAZVSPLRZBBPQEAPWKWS;274318;1523224800;1526767200;09/04/2018;20/05/2018;1
FACBXASOCESHVOHPDZRN;EAZVSPLRZBBPQEAPWKWS;286496;1526248800;1527372000;14/05/2018;27/05/2018;1
FACBXASOCESHVOHPDZRN;TTUELELFBTLFVFSRQGXL;250833;1513551600;1513551600;18/12/2017;18/12/2017;0
